Name,Price,URL,Image URL
"Lenovo Laptop N4020 - 8G - 256Gb Ssd - Uhd-15.6"" Hd -Abyss Blue- 82V700Jwed-Ideapad 1","EGP 11,510.00",https://www.jumia.com.eg/lenovo-laptop-n4020-8g-256gb-ssd-uhd-15.6-hd-abyss-blue-82v700jwed-ideapad-1-108596753.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/7695801/1.jpg?8106
"HP Elite Book 745 G6, AMD Ryzen 3 Pro 3300U, 14"" Inch, 8GB Ram, 256GB SSD, Integrated AMD Radeon Vega 8 Graphics (2GB), windows 10 - Silver","EGP 8,400.00",https://www.jumia.com.eg/elite-book-745-g6-amd-ryzen-3-pro-3300u-14-inch-8gb-ram-256gb-ssd-integrated-amd-radeon-vega-8-graphics-2gb-windows-10-silver-hp-mpg3848722.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/7255331/1.jpg?1667
Laptop Table With Mobile Holder And Cup Holder,EGP 309.00,https://www.jumia.com.eg/generic-laptop-table-with-mobile-holder-and-cup-holder-132250290.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/2052231/1.jpg?1434
Asus ASUS Vivobook Go 15 E1504FA-NJ003W -  AMD Ryzen™ 3 7320U Processor 2.8GHz - 4GB - 256 SSD - 15.6 Inch - Windows 11,"EGP 14,299.00",https://www.jumia.com.eg/asus-asus-vivobook-go-15-e1504fa-nj003w-amd-ryzentm-3-7320u-processor-2.8ghz-4gb-256-ssd-15.6-inch-windows-11-132388677.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/6883231/1.jpg?7033
Lenovo Laptop Lenovo IdeaPad D330-10IGM 2 In 1 Laptops,"EGP 9,999.00",https://www.jumia.com.eg/lenovo-laptop-lenovo-ideapad-d330-10igm-2-in-1-laptops-131368850.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/8863131/1.jpg?0473
"HP FB1004NE Victus 15"" Gaming Laptop – AMD Ryzen 5, 16GB RAM, 512GB SSD, RTX 2050, FHD, Win 11 – Mica Silver","EGP 30,999.00",https://www.jumia.com.eg/hp-fb1004ne-victus-15-gaming-laptop-amd-ryzen-5-16gb-ram-512gb-ssd-rtx-2050-fhd-win-11-mica-silver-130835814.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/8538031/1.jpg?6611
Lenovo LOQ 15IAX9 Gaming Laptop With LA1 Ai Chip NVIDIA GeForce RTX 3050 6GB Intel 12th Gen I5-12450HX 15.6 Inch FHD IPS 144Hz 100% SRGB With G-Sync 8GB DDR5 RAM  512GB PCIe SSD,"EGP 33,999.00",https://www.jumia.com.eg/lenovo-loq-15iax9-gaming-laptop-with-la1-ai-chip-nvidia-geforce-rtx-3050-6gb-intel-12th-gen-i5-12450hx-15.6-inch-fhd-ips-144hz-100-srgb-with-g-sync-8gb-ddr5-ram-512gb-pcie-ssd-125417331.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/3714521/1.jpg?9555
Lenovo IdeaPad Slim 3 15IRH8 ( Core I5-13420H-16G Ram DDR5-4800-512GB NVMe-Integrated Intel UHD Graphics-15.6 FHD- Arctic Grey )  Lenovo 15.6 Laptop Casual Toploader+ 2Yr Warranty,"EGP 24,900.00",https://www.jumia.com.eg/lenovo-ideapad-slim-3-15irh8-core-i5-13420h-16g-ram-ddr5-4800-512gb-nvme-integrated-intel-uhd-graphics-15.6-fhd-arctic-grey-lenovo-15.6-laptop-casual-toploader-2yr-warranty-124295438.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/4592421/1.jpg?1185
Asus Laptop TUF Gaming F16 FX607VU- RL007W-I7 13620H RTX 4050 16GB RAM 512GB SSD- Win11,"EGP 48,249.00",https://www.jumia.com.eg/asus-laptop-tuf-gaming-f16-fx607vu-rl007w-i7-13620h-rtx-4050-16gb-ram-512gb-ssd-win11-132282837.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/8282231/1.jpg?7505
"HP Elite Book 845 G7, AMD Ryzen 5 Pro 4650U, 14"" Inch 16GB Ram, 256GB SSD, AMD Radeon Vega 8 Graphics (2GB), Windows 11 - Silver","EGP 11,025.00",https://www.jumia.com.eg/hp-elite-book-845-g7-amd-ryzen-5-pro-4650u-14-inch-16gb-ram-256gb-ssd-amd-radeon-vega-8-graphics-2gb-windows-11-silver-133517547.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/5715331/1.jpg?7838
"Lenovo IdeaPad Slim 3 Laptop, AMD Ryzen™ 5 7520U, 16GB, 512GB SSD, AMD Radeon™ 610M, 15.6"" FHD, 82XQ00NWED - Arctic Grey","EGP 22,490.00",https://www.jumia.com.eg/lenovo-ideapad-slim-3-laptop-amd-ryzentm-5-7520u-16gb-512gb-ssd-amd-radeontm-610m-15.6-fhd-82xq00nwed-arctic-grey-132997414.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/4799231/1.jpg?0952
"Asus Vivobook Go 15 E1504FA-NJ001 AMD Ryzen™ 3 7320U , 4GBRAM , 256GB - AMD Radeon™ , 15.6'' FHD - Green Grey","EGP 11,510.00",https://www.jumia.com.eg/asus-vivobook-go-15-e1504fa-nj001-amd-ryzentm-3-7320u-4gbram-256gb-amd-radeontm-15.6-fhd-green-grey-123010689.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/6010321/1.jpg?9509
"Asus Vivobook Go 15 Laptop Intel® Celeron® N4500, 8GB Ram, 256GB SSD, Intel® HD, 15.6"" HD, Win11, E510KA-BR83W - Star Black","EGP 11,510.00",https://www.jumia.com.eg/asus-vivobook-go-15-laptop-intelr-celeronr-n4500-8gb-ram-256gb-ssd-intelr-hd-15.6-hd-win11-e510ka-br83w-star-black-132995295.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/2599231/1.jpg?1005
MSI Laptop Thin 15 B13UCX Gaming Laptop Intel Core I5-13420H 8GB RAM 512GB SSD NVidia RTX 2050 4GB 15.6-inch FHD 144Hz FREE DOS Gray,"EGP 28,499.00",https://www.jumia.com.eg/msi-laptop-thin-15-b13ucx-gaming-laptop-intel-core-i5-13420h-8gb-ram-512gb-ssd-nvidia-rtx-2050-4gb-15.6-inch-fhd-144hz-free-dos-gray-132480439.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/4084231/1.jpg?7212
Acer Aspire 3 A315-44P-R4GH Slim Laptop NX.KSJEM.004 CPU AMD Ryzen 7 5700U RAM 8 GB DDR4 HDD 512GB M.2 NVMe SSD VGA AMD Radeon Graphics 15.6 DOS Warranty 1 Year,"EGP 16,299.00",https://www.jumia.com.eg/acer-aspire-3-a315-44p-r4gh-slim-laptop-nx.ksjem.004-cpu-amd-ryzen-7-5700u-ram-8-gb-ddr4-hdd-512gb-m.2-nvme-ssd-vga-amd-radeon-graphics-15.6-dos-warranty-1-year-130154135.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/1451031/1.jpg?0125
"HP FA1009NE Victus 15"" Laptop – Intel Core i5, 8GB RAM, 1TB SSD, RTX 3050, FHD 144Hz, Win 11 – Blue","EGP 50,699.00",https://www.jumia.com.eg/hp-fa1009ne-victus-15-laptop-intel-core-i5-8gb-ram-1tb-ssd-rtx-3050-fhd-144hz-win-11-blue-130835811.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/8538031/1.jpg?6591
"Asus Vivobook Go 15 OLED E1504FA-NJ005W( AMD Ryzen5-7520U-8GB LPDDR5-5200Mhz, 512GB M.2 NVMe-AMD Radeon Graphics-15.6-inch FHD 60Hz- Win 11-Cool Silver )","EGP 19,690.00",https://www.jumia.com.eg/asus-vivobook-go-15-oled-e1504fa-nj005w-amd-ryzen5-7520u-8gb-lpddr5-5200mhz-512gb-m.2-nvme-amd-radeon-graphics-15.6-inch-fhd-60hz-win-11-cool-silver-114720652.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/6027411/1.jpg?0024
Asus Zenbook S 13 OLED UX5304VA-OLED517W - 13.3-inch Intel® Core™ i7-1355U 16GB 512GB-SSD Intel Iris Xᵉ - Basalt Grey,"EGP 49,900.00",https://www.jumia.com.eg/asus-zenbook-s-13-oled-ux5304va-oled517w-13.3-inch-intelr-coretm-i7-1355u-16gb-512gb-ssd-intel-iris-x-basalt-grey-asus-mpg1152330.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/594784/1.jpg?1676
MSI Cyborg 15 A13VF Gaming & Content Creation Laptop - 15.6 Inch FHD 144Hz IPS - Intel Core I7-13620H - GeForce RTX 4060 8GB - 16GB DDR5 RAM - 512GB SSD - Blue Backlit Gaming Keyboard - Gaming Gear Bundle - 2-Yr Warranty - Translucent Black,"EGP 47,499.00",https://www.jumia.com.eg/msi-cyborg-15-a13vf-gaming-content-creation-laptop-15.6-inch-fhd-144hz-ips-intel-core-i7-13620h-geforce-rtx-4060-8gb-16gb-ddr5-ram-512gb-ssd-blue-backlit-gaming-keyboard-gaming-gear-bundle-2-yr-warranty-translucent-black-125375848.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/8573521/1.jpg?3032
DELL Laptop Ryzen 5 3450U - 8G - 256Gb - 15.6 Inch Fhd Carbon Black-Vostro 3515,"EGP 19,770.00",https://www.jumia.com.eg/dell-laptop-ryzen-5-3450u-8g-256gb-15.6-inch-fhd-carbon-black-vostro-3515-108653488.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/4356801/1.jpg?0607
"Lenovo IdeaPad 1 15ALC7, AMD Ryzen™ 7 5700U, 16GB Ram, 512GB SSD, Integrated AMD Radeon, 15.6"" FHD - Abyss Blue","EGP 24,480.00",https://www.jumia.com.eg/lenovo-ideapad-1-15alc7-amd-ryzentm-7-5700u-16gb-ram-512gb-ssd-integrated-amd-radeon-15.6-fhd-abyss-blue-130151922.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/9151031/1.jpg?7607
Lenovo Laptop  N100 - 8G - 128Gb - Uhd-11.5 Inch 2K -Abyss Blue -82Xk0034Ed,"EGP 20,400.00",https://www.jumia.com.eg/lenovo-laptop-n100-8g-128gb-uhd-11.5-inch-2k-abyss-blue-82xk0034ed-113612482.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/4216311/1.jpg?1708
"Apple  MacBook Air 13 inch M1 chip with 8-core CPU and 8-core GPU, 8GB, 256GB SSD - grey","EGP 37,260.00",https://www.jumia.com.eg/apple-macbook-air-13-inch-m1-chip-with-8-core-cpu-and-8-core-gpu-8gb-256gb-ssd-grey-130695097.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/0596031/1.jpg?2142
HP Victus 15-FA0033DX Gaming Laptop Intel Core i5-12450H 512GB SSD 8GB Ram Nvidia GeForce RTX 3050 4GB 15.6'' Inch FHD Win.11 - Performance blue,"EGP 30,999.00",https://www.jumia.com.eg/hp-victus-15-fa0033dx-gaming-laptop-intel-core-i5-12450h-512gb-ssd-8gb-ram-nvidia-geforce-rtx-3050-4gb-15.6-inch-fhd-win.11-performance-blue-129189420.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/4981921/1.jpg?9585
"Asus Laptop Asus Vivobook15-X1504ZA-NJ061 Intel Core I5-1235U, 8GB RAM, 512GB SSD, Intel UHD, 15.6 Inch FHD With 180 Degree Hinge, A/E KB, Silver","EGP 21,303.00",https://www.jumia.com.eg/asus-laptop-asus-vivobook15-x1504za-nj061-intel-core-i5-1235u-8gb-ram-512gb-ssd-intel-uhd-15.6-inch-fhd-with-180-degree-hinge-ae-kb-silver-113457156.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/1754311/1.jpg?2342
"Lenovo Legion 5 Pro 16IRX9 Gaming Laptop with LA1 Ai Chip, Intel Core i7-14650HX, 16G RAM, 1TB NVMe SSD, GeForce RTX 4060 8GB, 16 Inch WQXGA IPS 500nits 100% DCI-P3 240Hz with G-Sync, DOS, Onyx Grey","EGP 73,999.00",https://www.jumia.com.eg/lenovo-legion-5-pro-16irx9-gaming-laptop-with-la1-ai-chip-intel-core-i7-14650hx-16g-ram-1tb-nvme-ssd-geforce-rtx-4060-8gb-16-inch-wqxga-ips-500nits-100-dci-p3-240hz-with-g-sync-dos-onyx-grey-125568991.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/9865521/1.jpg?4209
MSI Thin B12UCX- CPU Alder Lake I5 12450H- RAM 8G DDR5 (3200MHz) - 512GB NVMe PCIe SSD- VGA RTX 2050 GDDR6 4GB- FHD 144Hz IPS -Blue Backlit  2 Yr - Cosmos Gray-( 9S7-16R831-2616 ),"EGP 26,999.00",https://www.jumia.com.eg/msi-thin-b12ucx-cpu-alder-lake-i5-12450h-ram-8g-ddr5-3200mhz-512gb-nvme-pcie-ssd-vga-rtx-2050-gddr6-4gb-fhd-144hz-ips-blue-backlit-2-yr-cosmos-gray-9s7-16r831-2616-128498691.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/6894821/1.jpg?8723
"HP 14-em0004ne Laptop, AMD Ryzen 3 7320U, AMD Radeon™ Graphics, 4GB Ram, 256GB SSD, 14"" HD, Win11 -","EGP 17,050.00",https://www.jumia.com.eg/hp-14-em0004ne-laptop-amd-ryzen-3-7320u-amd-radeontm-graphics-4gb-ram-256gb-ssd-14-hd-win11-130865626.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/6568031/1.jpg?8014
Lenovo Laptop LOQ 15IRX9  Intel Core I5-13450HX-2x 12GB SO-DIMM DDR5-4800-512GB SSD  NVIDIA GeForce RTX 3050 6GB GDDR6-DOS,"EGP 37,999.00",https://www.jumia.com.eg/lenovo-laptop-loq-15irx9-intel-core-i5-13450hx-2x-12gb-so-dimm-ddr5-4800-512gb-ssd-nvidia-geforce-rtx-3050-6gb-gddr6-dos-132480440.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/4084231/1.jpg?7213
"Lenovo Laptop Lenovo LOQ 15IAX9 Gaming - Intel Core-i5-12450HX-12Gen, 12 GB RAM , 512GB SSD ,Nvidia RTX 3050 6GB, 15.6 Inch FHD, Backlit A/E KB, Storm Grey ,Windows 11","EGP 34,666.00",https://www.jumia.com.eg/lenovo-laptop-lenovo-loq-15iax9-gaming-intel-core-i5-12450hx-12gen-12-gb-ram-512gb-ssd-nvidia-rtx-3050-6gb-15.6-inch-fhd-backlit-ae-kb-storm-grey-windows-11-124296036.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/0692421/1.jpg?2144
"HP Elite Book 840 G6, Intel Core i7 8th Gen (U), 14"" Inch, 8GB Ram, 256GB SSD, Integrated Intel UHD Graphics 620, Widnows 10 Pro - Silver","EGP 13,649.00",https://www.jumia.com.eg/hp-elite-book-840-g6-intel-core-i7-8th-gen-u-14-inch-8gb-ram-256gb-ssd-integrated-intel-uhd-graphics-620-widnows-10-pro-silver-133517664.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/6715331/1.jpg?4135
"HP Laptop HP Envy X360 Convert - 15.6"" Multi Touch IPS - Intel Core I7-1260P 12-Cores - 16GB 512GB SSD - Intel Iris Xe - Windows 11 - Silver","EGP 56,249.00",https://www.jumia.com.eg/hp-laptop-hp-envy-x360-convert-15.6-multi-touch-ips-intel-core-i7-1260p-12-cores-16gb-512gb-ssd-intel-iris-xe-windows-11-silver-61290244.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/209216/1.jpg?0374
Asus Vivobook 15 X1502ZA-BQ007W ( Core I7-12700H-8GB Ram DDR4-3200-512NVMe-Intel UHD Graphics-Intel Iris Xᵉ Graphics With Dual Channel Memory-15.6FHD- Win 11 - Quiet Blue ),"EGP 25,990.00",https://www.jumia.com.eg/asus-vivobook-15-x1502za-bq007w-core-i7-12700h-8gb-ram-ddr4-3200-512nvme-intel-uhd-graphics-intel-iris-x-graphics-with-dual-channel-memory-15.6fhd-win-11-quiet-blue-114720658.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/6027411/1.jpg?0084
"Lenovo LOQ 15IAX9E Gaming Laptop Intel® Core™ I5-12450HX, 16GB Ram, 512GB SSD, RTX 4050, 15.6"" FHD - Luna Grey","EGP 40,170.00",https://www.jumia.com.eg/lenovo-loq-15iax9e-gaming-laptop-intelr-coretm-i5-12450hx-16gb-ram-512gb-ssd-rtx-4050-15.6-fhd-luna-grey-130030834.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/8030031/1.jpg?6563
"HP EK1019NE Pavilion x360 14"" Laptop – Intel Core i5, 8GB RAM, 512GB SSD, FHD, Win 11 – Silver","EGP 34,199.00",https://www.jumia.com.eg/hp-ek1019ne-pavilion-x360-14-laptop-intel-core-i5-8gb-ram-512gb-ssd-fhd-win-11-silver-130835810.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/8538031/1.jpg?6581
DELL Laptop Ryzen 7 3700U - 8G - 512G - Vostro 3515 - 15.6 Inch Fhd Black,"EGP 23,540.00",https://www.jumia.com.eg/dell-laptop-ryzen-7-3700u-8g-512g-vostro-3515-15.6-inch-fhd-black-108651255.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/2156801/1.jpg?8453
"Asus VivoBook ,Celeron N4020 1.1GHz, 4GB, 256GB SSD Windows 11 Home,15.6 FHD","EGP 11,995.00",https://www.jumia.com.eg/asus-vivobook-celeron-n4020-1.1ghz-4gb-256gb-ssd-windows-11-home15.6-fhd-123017496.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/4710321/1.jpg?4181
"HP Elite Book 840 G7, Intel Core i5 10th Gen (U), 14"" Inch, 8GB Ram, 256GB SSD Integrated Intel UHD Graphics 620, Windows 11 - Silver","EGP 14,700.00",https://www.jumia.com.eg/hp-elite-book-840-g7-intel-core-i5-10th-gen-u-14-inch-8gb-ram-256gb-ssd-integrated-intel-uhd-graphics-620-windows-11-silver-133517548.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/5715331/1.jpg?8260
"HP Elite Book 745 G6, AMD Ryzen 3 Pro 3300U, 14"" Inch, 8GB Ram, 256GB SSD, Integrated AMD Radeon Vega 8 Graphics (2GB), windows 10 - Silver","EGP 8,999.00",https://www.jumia.com.eg/hp-elite-book-745-g6-amd-ryzen-3-pro-3300u-14-inch-8gb-ram-256gb-ssd-integrated-amd-radeon-vega-8-graphics-2gb-windows-10-silver-133552743.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/7255331/1.jpg?3870
Lenovo NB-LENOVO SLIM 3 15IRU8-CI3 1315U-256GB SSD-8GB-INTEL-15.6FHD-DOS-GRAY,"EGP 16,999.00",https://www.jumia.com.eg/lenovo-nb-lenovo-slim-3-15iru8-ci3-1315u-256gb-ssd-8gb-intel-15.6fhd-dos-gray-132530952.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/9035231/1.jpg?2472
"HP Elite Book 840 G6, Intel Core i7 8th Gen (U), 14"" Inch, 8GB Ram, 256GB SSD,  Integrated Intel UHD Graphics 620, Windows 10 Pro - Silver","EGP 12,000.00",https://www.jumia.com.eg/hp-elite-book-840-g6-intel-core-i7-8th-gen-u-14-inch-8gb-ram-256gb-ssd-integrated-intel-uhd-graphics-620-windows-10-pro-silver-133517537.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/5715331/1.jpg?3549
"DELL Vostro 3520 - I5-1235U, 4GB RAM, 256GB SSD, Intel UHD ,15.6"" FHD Ubuntu - Black","EGP 21,999.00",https://www.jumia.com.eg/dell-vostro-3520-i5-1235u-4gb-ram-256gb-ssd-intel-uhd-15.6-fhd-ubuntu-black-123017494.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/4710321/1.jpg?4182
Asus ROG Strix G614JIR-N3009W Gaming Laptop 16-inch 165Hz Intel Ci9-14900HX 16GB RAM 1TB SSD RTX 4070 8GB Win11,"EGP 92,999.00",https://www.jumia.com.eg/asus-rog-strix-g614jir-n3009w-gaming-laptop-16-inch-165hz-intel-ci9-14900hx-16gb-ram-1tb-ssd-rtx-4070-8gb-win11-132060187.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/1060231/1.jpg?6813
Asus ASUS Vivobook Go 15 E510KA-BR395W – Intel Celeron N4500 – 4GB – 256GB – 15.6 Inch – Windows 11,"EGP 11,299.00",https://www.jumia.com.eg/asus-asus-vivobook-go-15-e510ka-br395w-intel-celeron-n4500-4gb-256gb-15.6-inch-windows-11-132388675.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/6883231/1.jpg?6831
Apple MacBook Pro 16 M4 Pro 14C CPU 20C GPU / 48GB / 512GB-Space Black,"EGP 193,300.00",https://www.jumia.com.eg/apple-macbook-pro-16-m4-pro-14c-cpu-20c-gpu-48gb-512gb-space-black-132566131.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/1665231/1.jpg?7350
"Hikvision e100 2.5'' ssd 128gb, internal solid state drive disk storage for laptop desktop, up to 550 mb/s 3d nand sata iii 2.5 inch","EGP 1,200.00",https://www.jumia.com.eg/hikvision-e100-2.5-ssd-128gb-internal-solid-state-drive-disk-storage-for-laptop-desktop-up-to-550-mbs-3d-nand-sata-iii-2.5-inch-133290218.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/2092331/1.jpg?1311
"Lenovo LOQ-E 15IAX9E Laptop Intel® Core™ I5-12450HX, 16GB RAM, 512GB SSD, NVIDIA® GeForce RTX™ 3050 6GB, 15.6”FHD 144Hz, Windows 11 - Luna Grey","EGP 37,340.00",https://www.jumia.com.eg/lenovo-loq-e-15iax9e-laptop-intelr-coretm-i5-12450hx-16gb-ram-512gb-ssd-nvidiar-geforce-rtxtm-3050-6gb-15.6fhd-144hz-windows-11-luna-grey-130700850.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/8007031/1.jpg?8233
"Asus  TUF Gaming A15 FA506NFR-HN007W ( Ryzen7-7435HS, 8GB DDR5, 512GB NVMe, VGA Nvidia 4G RTX2050, 15.6 FHD 144Hz, Win 11-Graphite Black )","EGP 31,990.00",https://www.jumia.com.eg/asus-tuf-gaming-a15-fa506nfr-hn007w-ryzen7-7435hs-8gb-ddr5-512gb-nvme-vga-nvidia-4g-rtx2050-15.6-fhd-144hz-win-11-graphite-black-130065060.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/0560031/1.jpg?1226
"HP 15s-fq5042ne Laptop, Intel Core i7-1255U, 16GB Ram, 512GB SSD, 15.6 Inch, Win11 - silver","EGP 26,550.00",https://www.jumia.com.eg/hp-15s-fq5042ne-laptop-intel-core-i7-1255u-16gb-ram-512gb-ssd-15.6-inch-win11-silver-133580957.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/9085331/1.jpg?7593
"Asus TUF Gaming A15 FA506NCR-HN007W - AMD Ryzen 7-7435HS , 8GB RAM , 512GB SSD , RTX 3050 4GB , 15.6'' FHD , Win11 - Black","EGP 39,020.00",https://www.jumia.com.eg/asus-tuf-gaming-a15-fa506ncr-hn007w-amd-ryzen-7-7435hs-8gb-ram-512gb-ssd-rtx-3050-4gb-15.6-fhd-win11-black-130030833.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/8030031/1.jpg?5965
MSI Cyborg 15 A13UDX Gaming   Content Creation Laptop  15.6 Inch FHD 144Hz IPS Intel Core I7 13620H   GeForce RTX 3050 6GB  16GB DDR5 RAM 512GB SSD  Blue Backlit Gaming Keyboard  2-Yr Warranty Translucent Black,"EGP 37,999.00",https://www.jumia.com.eg/msi-cyborg-15-a13udx-gaming-content-creation-laptop-15.6-inch-fhd-144hz-ips-intel-core-i7-13620h-geforce-rtx-3050-6gb-16gb-ddr5-ram-512gb-ssd-blue-backlit-gaming-keyboard-2-yr-warranty-translucent-black-132120089.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/0021231/1.jpg?6435
Asus Vivobook 15 X1504VA-NJ017W ( Core I7-1355U-8GB Ram-512GB NVMe-Intel Iris Xe Graphics-15.6” FHD – Win11 – Quiet Blue ),"EGP 26,300.00",https://www.jumia.com.eg/asus-vivobook-15-x1504va-nj017w-core-i7-1355u-8gb-ram-512gb-nvme-intel-iris-xe-graphics-15.6-fhd-win11-quiet-blue-118534776.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/7435811/1.jpg?1683
"Lenovo Laptop LOQ 15IRX9 Intel Core I7-13650HX 15.6"" 2x 12GB SO-DIMM DDR5-4800 512GB SSD NVIDIA GeForce RTX 4050 6GB GDDR6 Dos","EGP 48,333.00",https://www.jumia.com.eg/lenovo-laptop-loq-15irx9-intel-core-i7-13650hx-15.6-2x-12gb-so-dimm-ddr5-4800-512gb-ssd-nvidia-geforce-rtx-4050-6gb-gddr6-dos-132480442.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/4084231/1.jpg?7220
"Asus E1504GA-NJ606W Intel® Core™ I3-N305 4GB RAM , 256 SSD , UHD Graphics , 15.6"" FHD , Win11 - Black","EGP 13,600.00",https://www.jumia.com.eg/asus-e1504ga-nj606w-intelr-coretm-i3-n305-4gb-ram-256-ssd-uhd-graphics-15.6-fhd-win11-black-123708642.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/6807321/1.jpg?4268
"HP Elite Book 840 G6, Intel Core i7 8th Gen (U), 14"" Inch, 8GB Ram, 256GB SSD, Integrated Intel UHD Graphics 620, Windows 10 Pro - Silver + Bag","EGP 12,359.00",https://www.jumia.com.eg/hp-elite-book-840-g6-intel-core-i7-8th-gen-u-14-inch-8gb-ram-256gb-ssd-integrated-intel-uhd-graphics-620-windows-10-pro-silver-bag-133517539.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/5715331/1.jpg?3527
"Asus TUF Gaming A15 FA507NVR-LP007W Ryzen™ 7 7435HS 16GB RAM , 512G SSD , 15.6 FHD , GeForce RTX™ 4060 , Win11 - Jaeger Gray","EGP 54,390.00",https://www.jumia.com.eg/asus-tuf-gaming-a15-fa507nvr-lp007w-ryzentm-7-7435hs-16gb-ram-512g-ssd-15.6-fhd-geforce-rtxtm-4060-win11-jaeger-gray-130064705.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/7460031/1.jpg?6306
"DELL Vostro 3515 Ryzen 3 3250U 4Gb Ram, 128Gb Ssd, 15.6 Inch Fhd - Black","EGP 15,690.00",https://www.jumia.com.eg/dell-vostro-3515-ryzen-3-3250u-4gb-ram-128gb-ssd-15.6-inch-fhd-black-108631721.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/7136801/1.jpg?3165
